3.61863806938296,5.01706312710125,1
3.58437833461819,4.917060914646,1
3.63963930457,5.09369906698199,1
3.71683009223062,4.96584621961982,1
3.70030456194966,4.97556647702621,1
3.67521880550902,5.01166898055132,1
3.75900985167649,5.0371431752157,1
3.74369257931997,5.21027383154568,1
3.67163688551513,5.12503329662554,1
3.54930828668511,4.85534125118388,1
3.71026871131307,5.01707890341352,1
3.5827411605492,4.92773961071496,1
3.47802279644289,4.9356050213594,1
3.68200171736888,5.0916108657957,1
3.71794422054487,4.75060547671013,1
3.68852307823807,5.0643137342584,1
3.55836870817403,4.94797145021665,1
3.73572324645438,5.093729358011,1
3.70882944228459,4.93984815686805,1
3.62949045937148,5.17948500750532,1
3.52267940283421,4.69955233127741,1
3.60749102522017,5.10086838513482,1
3.70722372764388,5.12545451081697,1
3.77224144598205,5.0396927588749,1
3.72921112926941,4.8540244491296,1
3.62236141120234,5.09334478453286,1
3.70067350711452,4.99023611052187,1
3.72417880801449,4.82980114581323,1
3.61178084971584,5.0947686665958,1
3.79467629772954,4.96722157485926,1
3.49710094292328,4.57675746126433,2
3.22728350351708,4.43972100263146,2
3.29851824633489,4.69040810403571,2
3.32374066102376,4.68776777062797,2
3.38885354950535,4.71417672246298,2
3.25073959551678,4.54749312898468,2
3.45008165494542,4.6263920441795,2
3.18708573053018,4.5469666733593,2
3.36360840419436,4.83742989772,2
3.19406094783676,4.71318742126297,2
3.30795869355392,4.47888516919261,2
3.37758985143859,4.51861058636304,2
3.10681423410992,4.7159357211217,2
3.23861367014455,4.53789439030225,2
3.4168936981738,4.72659449024094,2
3.1036794899964,4.68166560424064,2
3.15906396635181,4.68310102442896,2
3.26084927619177,4.60598469532407,2
3.25289825854248,4.55088762475462,2
3.26787873281456,4.81078386637724,2
3.26467824101989,4.61923710608537,2
3.11378965983626,4.69914405250102,2
3.30960073041125,4.41733960676684,2
3.33627638070452,4.43079983422277,2
3.10787344646248,4.60192075512726,2
3.24457267011246,4.59827917947954,2
3.11153913272697,4.63249396196057,2
3.00713970132402,4.63212004009261,2
3.38698807160234,4.44873157439196,2
3.41396641576033,4.64504675008721,2
3.0542127050935,4.02627248513468,3
3.31354213248077,4.24682985305202,3
3.23698390504593,4.30345557300923,3
3.32763870952579,4.19786246948999,3
3.25897665983289,4.32195148653068,3
3.07260538931454,4.22078991021924,3
3.38534241460391,4.07513771096219,3
3.28034034670865,4.20997517272923,3
3.24419090310174,4.25747499694862,3
3.09314194139459,4.26659429908095,3
3.26591471412733,4.29061236946818,3
3.38930437075409,4.22456926176153,3
3.50554151448373,4.11120770491262,3
3.09483548510773,4.27762240318989,3
3.26937947084449,4.18504269956858,3
3.31049687395914,4.27711600708675,3
3.27391402846926,4.30615221560477,3
3.21928632448842,4.22105508676582,3
3.20736386826142,4.23227431688225,3
3.15551857470468,4.22133228355849,3
3.23146966925138,4.11979067207798,3
3.07581727594375,4.25346855790301,3
3.2495776530962,4.26051948343257,3
3.05505515520152,4.06421036431625,3
3.36225400462824,4.16752060109445,3
3.29490836024658,4.19365957135919,3
3.33325646653794,4.07719586071968,3
3.1437574754889,4.3196961668777,3
3.42874765398373,4.03035011863635,3
3.19021307093337,4.13605055956921,3
3.73385853380103,3.99898897380652,4
3.55946271835377,4.30176756365312,4
3.53248701473971,4.41212059539316,4
3.50219156081449,4.17607551476055,4
3.60480818358533,4.13278969564983,4
3.85260034890391,4.24503913726898,4
3.81657929170307,4.29726456126882,4
3.59299597807959,4.11347484785524,4
3.78923961026537,4.23451243095103,4
3.71204533338767,4.20570045292448,4
3.62909175207422,4.24765867282259,4
3.58863610740538,4.22859935025954,4
3.54414050535456,4.27235382223204,4
3.65921020361437,4.29672955850211,4
3.63256938254785,4.11245829904052,4
3.39481174147544,4.10664782029351,4
3.87061156059712,4.17682517941165,4
3.69277954693182,4.21923756849248,4
3.72214433633817,4.30758862738464,4
3.66448440778959,4.12111791267828,4
3.46184414790197,4.12834525941432,4
3.56555839533822,4.27599161398131,4
3.74215549456475,4.29833683387232,4
3.6516125196222,4.2503736045825,4
3.62959654276549,4.10530171361924,4
3.62023802793123,4.18851187471377,4
3.65899078321038,4.29720506472001,4
3.63594443801982,4.19549266064374,4
3.65707114733582,4.16556934176568,4
3.69090907464546,4.09325810761783,4
3.9158927730648,3.85871434625487,5
3.65530677362887,3.99172593495565,5
3.80773088888598,3.76298344840648,5
3.43902033416084,3.8377834453097,5
3.58462019605562,3.94799695534726,5
3.62546370626757,3.91545923366151,5
3.61045648520001,3.89516053576352,5
3.66997749956298,3.77735671988159,5
3.4878482672294,3.85870178652174,5
3.59374470888656,3.7077477240419,5
3.71962479895574,3.81899703552545,5
3.75911741350064,3.74588967160622,5
3.80606839291328,3.58191182388603,5
3.76139516251275,3.79234555837468,5
3.65474729496889,3.62624202616325,5
3.71436773814425,3.93030968205067,5
3.69769141958654,3.83059644213155,5
3.79469212682347,3.88371601731551,5
3.77379482209072,3.92241319904318,5
3.6795531665518,3.73657210441492,5
3.57882580808579,3.88253847956414,5
3.54402722649057,3.69399366681405,5
3.56280536066529,3.87203108074094,5
3.70002281793246,3.83531309762799,5
3.77303879295869,3.7267979419898,5
3.72772871848991,3.77371507087497,5
3.73245184010977,3.7424232229051,5
3.87369134755579,3.78481731354879,5
3.66202481166348,3.71616740569171,5
3.79517188138519,3.76965088679291,5
3.67764346894836,5.44083672411174,6
3.63273356776046,5.47395669247847,6
3.54082338196821,5.37216026734796,6
3.78658351696708,5.31939610198388,6
3.88221996191682,5.38926954066305,6
3.4538287659788,5.42439589557737,6
3.60327154364205,5.45667751340007,6
3.75703403811968,5.43608643415597,6
3.83796028500984,5.42144619854853,6
3.48182024872258,5.38350614855313,6
3.71463718886987,5.34935343813067,6
3.65985094736245,5.37931971794986,6
3.74252117882244,5.44234073871912,6
3.84626297389209,5.29565564295747,6
3.66332197436123,5.4054543993884,6
3.71935029030022,5.32787388227369,6
3.68113837536715,5.56663600041147,6
3.58268557670229,5.2528321736982,6
3.71730616766017,5.46322269250256,6
3.52825829582006,5.45996556994717,6
3.76697058663538,5.56678750601406,6
3.61208206629917,5.39127899762291,6
3.68635817245451,5.42201995744449,6
3.80225573550634,5.49529662149335,6
3.50271647222462,5.36733199575668,6
3.84226444893631,5.49281272562277,6
3.70318359691994,5.42725429652617,6
3.64398664927003,5.20671319621203,6
3.55293963041826,5.36571459208982,6
3.68051229803729,5.40752075467321,6
4.11946045427221,4.30556553733584,7
4.10637175992043,4.0884058063579,7
4.03206538942531,4.15964860659622,7
4.21505552583775,4.08098806209703,7
4.08970174823552,4.28576386589209,7
4.07089186918009,4.44016861151071,7
4.02616546508112,4.23748380255001,7
4.10042597560129,4.2344600745058,7
4.10886990622955,4.137672909703,7
3.94993638398174,4.14189056219568,7
4.03647564561027,4.31655511045579,7
3.98144661408057,4.07840571037735,7
4.06949944928665,4.35780380363087,7
4.10680078674362,4.24442446278197,7
4.0989175425496,4.19481695303243,7
4.09232108930281,4.15571103351971,7
4.13123219230116,4.37265176213463,7
3.97186607238354,4.20012592188743,7
4.18582379941824,4.22921156816302,7
4.05171604544531,4.16645832540721,7
3.77377407320799,4.09372034696808,7
3.87861697944609,4.17268240500203,7
4.10628625653098,4.27114583458429,7
4.36214600566244,4.26587789075903,7
4.10370859841344,4.3849717877971,7
4.03841502091998,4.19955755663162,7
3.95040381021894,4.05845194296944,7
4.04107399782185,4.32919167516506,7
4.00890327659994,4.31121276328778,7
4.09238547245971,4.13486535314027,7
2.97295492113994,5.24854789794082,8
2.99374755361344,4.95529086543906,8
2.81682551322217,4.95344405831874,8
2.98525265807313,5.00499221908541,8
2.76710149091569,4.9392977688353,8
3.05459790934288,5.03768139581266,8
2.89922648034293,5.10824471966342,8
2.91101597955507,4.93065268758891,8
2.77178714079093,4.89081679631745,8
2.85672740466221,5.02242707492197,8
2.92723290197336,5.21047020541928,8
2.99513653374886,4.99146086624599,8
2.95030690255387,5.13463832872962,8
2.91757775306815,5.02601653833732,8
3.00740124349909,5.069874640202,8
2.87717860356413,4.97106953028966,8
3.01246995867021,5.12275578932754,8
2.93800786439156,5.0728425395226,8
2.90268394120336,4.96240030194889,8
2.85255056403002,5.16296111754692,8
2.81724475477856,4.88493787305296,8
2.88094204859823,5.01682073396995,8
2.82637491457487,5.08954705233979,8
2.7684716962767,5.12212606943842,8
2.85046268267934,5.19492129234117,8
2.73144506525171,4.94075184441108,8
2.53913064141025,5.02598362606301,8
2.90585761117386,4.99324015922517,8
3.02079259799446,4.97223510795477,8
2.79404102524609,5.04979393623168,8
4.0827473174461,4.8904640653519,9
4.08720073224347,4.98386430226703,9
4.05343957085899,4.9799896240104,9
4.09044664549575,5.00969625971845,9
4.28503898244543,5.0474364655256,9
4.17674246409527,4.82315185558394,9
4.00292779833359,5.17629505422337,9
4.04154200218121,4.93762348592524,9
3.94697565469738,5.18074048081205,9
3.92619787656053,5.11833264496622,9
4.23107741484974,5.05823757883506,9
3.93820598546296,5.17909784011205,9
3.9710903220121,5.03823405309408,9
4.08023926180157,5.07192148688596,9
4.27594636821105,5.00864070963685,9
3.97977580509989,5.16242242254554,9
4.00045310407789,4.88410354904987,9
3.98958592366967,4.91350516576327,9
4.04565412545074,4.95904934608671,9
4.06423500887705,5.13555331212035,9
4.12337672656645,4.95245866323882,9
4.06118666303429,5.10917527013765,9
4.03797809005543,5.10818652630141,9
4.03481454944335,5.02034110368486,9
4.13407313434083,5.0473735936635,9
4.12315989961598,5.13399156918342,9
4.29580321931377,5.10248522339331,9
4.05662187366703,5.18979317383188,9
3.92591539673556,4.92450198385572,9
4.1289041381467,4.99465266654438,9
3.882749358796,4.76985538094241,10
4.1230505181556,4.74924975096153,10
4.10943630731736,4.64626607487619,10
4.04808899262817,4.53372215397229,10
4.00203058331403,4.55888612857169,10
4.13446850448212,4.63776235166721,10
4.26529830008873,4.74872248747151,10
3.9333094446061,4.55270755896173,10
3.98575694798941,4.65197483522127,10
4.08217038701194,4.68999632483739,10
4.1249410385803,4.65281441255054,10
4.13860838682798,4.63946315482966,10
4.11771577726766,4.53471668775062,10
4.00806180801693,4.59974181218479,10
3.90113551694419,4.5965208138243,10
4.09538893567233,4.68843804479142,10
3.99857744945244,4.60833003901797,10
4.052265692804,4.62549603563695,10
4.14487231592857,4.6502454964574,10
3.95084572876262,4.72695375278419,10
3.84131617277653,4.5794830963764,10
3.96000462087146,4.591118802047,10
4.13861368177501,4.61350934531168,10
